file,page,status,Nombre,Gestora,Depositaria,N_Registro
Boletin_completo_27-02-2007_al_05-03-2007.pdf,6,NUEVAS_INSCRIPCIONES,"MARCH DIVIDENDO SELECCION, FI","MARCH GESTION DE FONDOS, S.G.I.I.C., S.A.","BANCA MARCH, S.A.",3776
Boletin_completo_27-02-2007_al_05-03-2007.pdf,6,NUEVAS_INSCRIPCIONES,"MARCH EUROPA BOLSA, FI","MARCH GESTION DE FONDOS, S.G.I.I.C., S.A.","BANCA MARCH, S.A.",3777
Boletin_completo_27-02-2007_al_05-03-2007.pdf,6,NUEVAS_INSCRIPCIONES,"SANTANDER CORTO PLAZO DOLAR, FI","SANTANDER GESTION DE ACTIVOS, S.A., SGIIC","SANTANDER INVESTMENT, S.A.",3778
Boletin_completo_27-02-2007_al_05-03-2007.pdf,6,NUEVAS_INSCRIPCIONES,"FONCAIXA GARANTIA EMPRENDEDORES, FI","INVERCAIXA GESTION, S.A., SGIIC",CAJA DE AHORROS Y PENSIONES DE BARCELONA,3779
Boletin_completo_27-02-2007_al_05-03-2007.pdf,6,NUEVAS_INSCRIPCIONES,"RURAL GARANTIZADO RENTA FIJA 5, FI","GESCOOPERATIVO, S.A., S.G.I.I.C.","BANCO COOPERATIVO ESPAÑOL, S.A.",3780
Boletin_completo_27-02-2007_al_05-03-2007.pdf,6,NUEVAS_INSCRIPCIONES,"CAM FONDO ENERGIAS RENOVABLES, FI","GESTORA DE FONDOS DEL MEDITERRANEO, S.A., S.G.I.I.C.","GESTION DE ACTIVOS DEL MEDITERRANEO, SOCIEDAD DE VALORES, S.A.",3781
Boletin_completo_27-02-2007_al_05-03-2007.pdf,6,NUEVAS_INSCRIPCIONES,"BBVA 5X5, FI","BBVA GESTION, S.A., SGIIC","BANCO DEPOSITARIO BBVA, S.A.",3783
Boletin_completo_27-02-2007_al_05-03-2007.pdf,6,NUEVAS_INSCRIPCIONES,"FONDO MAXI DIVIDENDO, FI","ESPIRITO SANTO GESTION, S.A., SGIIC","BANCO ESPIRITO SANTO, S.A.",3782
Boletin_completo_27-02-2007_al_05-03-2007.pdf,6,NUEVAS_INSCRIPCIONES,"CAIXANOVA TESORERIA EMPRESAS, FI","AHORRO CORPORACION GESTION, S.G.I.I.C., S.A.","CAIXA DE AFORROS DE VIGO, OURENSE E PONTEVEDRA (CAIXANOVA)",3784
Boletin_completo_27-02-2007_al_05-03-2007.pdf,6,NUEVAS_INSCRIPCIONES,"FONCAIXA GARANTÍA RENTA FIJA PLUS, FI","INVERCAIXA GESTION, S.A., SGIIC",CAJA DE AHORROS Y PENSIONES DE BARCELONA,3785
Boletin_completo_27-02-2007_al_05-03-2007.pdf,6,BAJAS,"BETA RETORNO DINAMICO, FI",,,1979
Boletin_completo_27-02-2007_al_05-03-2007.pdf,6,BAJAS,"BETA STOCKS TRADING, FI",,,2616
Boletin_completo_27-02-2007_al_05-03-2007.pdf,6,BAJAS,"BETA RENTA PLUS, FI",,,1014
Boletin_completo_27-02-2007_al_05-03-2007.pdf,6,BAJAS,"BETA EURO ACCIONES, FI",,,1310
Boletin_completo_27-02-2007_al_05-03-2007.pdf,6,BAJAS,"BETA USA ACCIONES, FI",,,2031
Boletin_completo_27-02-2007_al_05-03-2007.pdf,6,BAJAS,"DINEURO DINAMICO, FI",,,2599
Boletin_completo_27-02-2007_al_05-03-2007.pdf,6,BAJAS,"BANIF MULTIFONDOS PREMIER, FI",,,2396
Boletin_completo_06-03-2007_al_12-03-2007.pdf,3,NUEVAS_INSCRIPCIONES,"FONDO SANTANDER 150 ANIVERSARIO, FI","SANTANDER GESTION DE ACTIVOS, S.A., SGIIC","SANTANDER INVESTMENT, S.A.",3786
Boletin_completo_06-03-2007_al_12-03-2007.pdf,3,NUEVAS_INSCRIPCIONES,"BBVA BONO 2008 C, FI","BBVA GESTION, S.A., SGIIC","BANCO DEPOSITARIO BBVA, S.A.",3787
Boletin_completo_06-03-2007_al_12-03-2007.pdf,3,NUEVAS_INSCRIPCIONES,"BBVA PLAN RENTAS 2012 C,FI","BBVA GESTION, S.A., SGIIC","BANCO DEPOSITARIO BBVA, S.A.",3788
Boletin_completo_06-03-2007_al_12-03-2007.pdf,3,NUEVAS_INSCRIPCIONES,"CAJA MADRID ORO AZUL, FI","GESMADRID, S.A., S.G.I.I.C.",CAJA DE AHORROS Y MONTE DE PIEDAD DE MADRID,3789
Boletin_completo_06-03-2007_al_12-03-2007.pdf,3,NUEVAS_INSCRIPCIONES,"AHORRO CORPORACIÓN RENDIMIENTO GARANTIZADO, FI","AHORRO CORPORACION GESTION, S.G.I.I.C., S.A.",CONFEDERACION ESPAÑOLA DE CAJAS DE AHORROS,3790
Boletin_completo_06-03-2007_al_12-03-2007.pdf,3,BAJAS,"FONCAIXA GARANTIZADO EUROVALORES 44, FI",,,1290
Boletin_completo_06-03-2007_al_12-03-2007.pdf,3,BAJAS,"FONCAIXA 15 GARANTIZADO CUPON PLUS BOLSA, FI",,,683
Boletin_completo_06-03-2007_al_12-03-2007.pdf,3,BAJAS,"FONCAIXA GARANTIZADO MIXTO EUROVALORES 45, FI",,,1267
Boletin_completo_06-03-2007_al_12-03-2007.pdf,3,BAJAS,"FONCAIXA GARANTIZADO MIXTO EUROVALORES 105, FI",,,2718
Boletin_completo_06-03-2007_al_12-03-2007.pdf,3,BAJAS,"DERIVIAN INDEX, FI",,,3379
Boletin_completo_06-03-2007_al_12-03-2007.pdf,3,BAJAS,"INDOSUEZ RENDIMIENTO, FI",,,1897
Boletin_completo_06-03-2007_al_12-03-2007.pdf,3,BAJAS,"BARCLAYS GARANTIZADO CINCO ESTRELLAS II, FI",,,1708
Boletin_completo_06-03-2007_al_12-03-2007.pdf,3,BAJAS,"FONDO RANGO, FI",,,3038
Boletin_completo_13-03-2007_al_19-03-2007.pdf,4,NUEVAS_INSCRIPCIONES,"PASTOR GARANTIZADO ENERGÍAS RENOVABLES, FI","GESPASTOR, S.A., S.G.I.I.C.","BANCO PASTOR, S.A.",3791
Boletin_completo_13-03-2007_al_19-03-2007.pdf,4,NUEVAS_INSCRIPCIONES,"BBVA PLAN RENTAS 2009 I, FI","BBVA GESTION, S.A., SGIIC","BANCO DEPOSITARIO BBVA, S.A.",3792
Boletin_completo_13-03-2007_al_19-03-2007.pdf,4,NUEVAS_INSCRIPCIONES,"FONDOCAJA GARANTIZADO PROTECCION, FI AHORRO CORPORACION","GESTION, S.G.I.I.C., S.A.",CAJA INSULAR DE AHORROS DE CANARIAS,3793
Boletin_completo_13-03-2007_al_19-03-2007.pdf,4,NUEVAS_INSCRIPCIONES,"IBERCAJA BP DIGITAL, FI","IBERCAJA GESTION, SGIIC, S.A.","CAJA DE AHORROS Y MONTE DE PIEDAD DE ZARAGOZA, ARAGON Y RIOJA (IBERCAJA)",3794
Boletin_completo_13-03-2007_al_19-03-2007.pdf,4,NUEVAS_INSCRIPCIONES,"CCM TRIPLE 10, FI","AHORRO CORPORACION GESTION, S.G.I.I.C., S.A.",CAJA DE AHORROS DE CASTILLA-LA MANCHA,3795
Boletin_completo_13-03-2007_al_19-03-2007.pdf,4,BAJAS,"SABADELL BS LIDER 2, FI",,,1765
Boletin_completo_13-03-2007_al_19-03-2007.pdf,4,BAJAS,"SABADELL BS GARANTIA DOBLE 2, FI",,,2351
Boletin_completo_13-03-2007_al_19-03-2007.pdf,4,BAJAS,"HERRERO BS GARANTIA DOBLE 1, FI",,,2735
Boletin_completo_13-03-2007_al_19-03-2007.pdf,4,BAJAS,"RENTA 4 MERCADOS, FI",,,842
Boletin_completo_13-03-2007_al_19-03-2007.pdf,4,BAJAS,"MORGAN STANLEY EURO FONDO 1, FI (EN LIQUIDACION)",,,773
Boletin_completo_20-03-2007_al_26-03-2007.pdf,3,NUEVAS_INSCRIPCIONES,"EUROVALOR CONSOLIDACIÓN MÚLTIPLE, FI","SOGEVAL, S.A., S.G.I.I.C.","BANCO POPULAR ESPAÑOL, S.A.",3796
Boletin_completo_20-03-2007_al_26-03-2007.pdf,3,NUEVAS_INSCRIPCIONES,"AHORRO CORPORACIÓN EUROSTOXX AÑO I, FI","AHORRO CORPORACION GESTION, S.G.I.I.C., S.A.",CONFEDERACION ESPAÑOLA DE CAJAS DE AHORROS,3797
Boletin_completo_20-03-2007_al_26-03-2007.pdf,3,NUEVAS_INSCRIPCIONES,"CAJA SEGOVIA GARANTIZADO EUROPA 1, FI","AHORRO CORPORACION GESTION, S.G.I.I.C., S.A.",CONFEDERACION ESPAÑOLA DE CAJAS DE AHORROS,3798
Boletin_completo_20-03-2007_al_26-03-2007.pdf,3,NUEVAS_INSCRIPCIONES,"SANTANDER SELECCION PREMIER AGUA II, FI","SANTANDER GESTION DE ACTIVOS, S.A., SGIIC","SANTANDER INVESTMENT, S.A.",3799
Boletin_completo_20-03-2007_al_26-03-2007.pdf,3,NUEVAS_INSCRIPCIONES,IBERCAJA H2O & RENOVABLES,"IBERCAJA GESTION, SGIIC, S.A.","CAJA DE AHORROS Y MONTE DE PIEDAD DE ZARAGOZA, ARAGON Y RIOJA (IBERCAJA)",3800
Boletin_completo_20-03-2007_al_26-03-2007.pdf,3,BAJAS,"BAJAS FONCAIXA FONDTESORO 47, FI",,,1393
Boletin_completo_27-03-2007_al_02-04-2007.pdf,12,NUEVAS_INSCRIPCIONES,"CAN GARANTIZADO EURIBOR DIA, FI","GESTORA NAVARRA DE INVERSIONES, S.A. ""GESNAVARRA"", S.G.I.I.C.",CAJA DE AHORROS Y MONTE DE PIEDAD DE NAVARRA,3801
Boletin_completo_27-03-2007_al_02-04-2007.pdf,12,NUEVAS_INSCRIPCIONES,"BBVA BONO 2008 D, FI","BBVA GESTION, S.A., SGIIC","BANCO DEPOSITARIO BBVA, S.A.",3802
Boletin_completo_27-03-2007_al_02-04-2007.pdf,12,NUEVAS_INSCRIPCIONES,"FONSVILA-REAL, FI","GAESCO GESTION, S.A., S.G.I.I.C.","SANTANDER INVESTMENT, S.A.",3803
Boletin_completo_27-03-2007_al_02-04-2007.pdf,12,NUEVAS_INSCRIPCIONES,"FONCAIXA BOLSA BRIC, FI","INVERCAIXA GESTION, S.A., SGIIC",CAJA DE AHORROS Y PENSIONES DE BARCELONA,3804
Boletin_completo_27-03-2007_al_02-04-2007.pdf,12,NUEVAS_INSCRIPCIONES,"SANTANDER PREMIER CANCELABLE, FI","SANTANDER ASSET MANAGEMENT, S.A., SGIIC","SANTANDER INVESTMENT, S.A.",3805
Boletin_completo_27-03-2007_al_02-04-2007.pdf,12,BAJAS,"BAJAS SANTANDER SELECCION GLOBAL, FI",,,1487
Boletin_completo_10-04-2007_al_16-04-2007.pdf,3,NUEVAS_INSCRIPCIONES,"RIVA Y GARCÍA SELECCIÓN CONSERVADORA, FI","RIVA Y GARCIA GESTION, S.G.I.I.C., S.A.","CACEIS BANK ESPAÑA, S.A.",3806
Boletin_completo_10-04-2007_al_16-04-2007.pdf,3,NUEVAS_INSCRIPCIONES,"RIVA Y GARCÍA SELECCIÓN AGRESIVA, FI","RIVA Y GARCIA GESTION, S.G.I.I.C., S.A.","CACEIS BANK ESPAÑA, S.A.",3807
Boletin_completo_10-04-2007_al_16-04-2007.pdf,3,NUEVAS_INSCRIPCIONES,"RIVA Y GARCÍA SELECCIÓN MODERADA, FI","RIVA Y GARCIA GESTION, S.G.I.I.C., S.A.","CACEIS BANK ESPAÑA, S.A.",3808
Boletin_completo_10-04-2007_al_16-04-2007.pdf,3,NUEVAS_INSCRIPCIONES,"UNIFOND BOLSA 60, FI","UNIGEST, S.G.I.I.C., S.A.","MONTES DE PIEDAD Y CAJA DE AHORROS DE RONDA, CADIZ, ALMERIA, MALAGA Y ANTEQ",3809
Boletin_completo_10-04-2007_al_16-04-2007.pdf,3,NUEVAS_INSCRIPCIONES,"CAJA MADRID EXCELLENCE GARANTIZADO, FI","GESMADRID, S.A., S.G.I.I.C.",CAJA DE AHORROS Y MONTE DE PIEDAD DE MADRID,3810
Boletin_completo_10-04-2007_al_16-04-2007.pdf,3,NUEVAS_INSCRIPCIONES,"FONCAIXA GARANTÍA RENTA FIJA 3, FI","INVERCAIXA GESTION, S.A., SGIIC",CAJA DE AHORROS Y PENSIONES DE BARCELONA,3811
Boletin_completo_10-04-2007_al_16-04-2007.pdf,3,NUEVAS_INSCRIPCIONES,"CAJA BADAJOZ PLAZO 2, FI","AHORRO CORPORACION GESTION, S.G.I.I.C., S.A.",CONFEDERACION ESPAÑOLA DE CAJAS DE AHORROS,3812
Boletin_completo_17-04-2007_al_23-04-2007.pdf,8,NUEVAS_INSCRIPCIONES,"SANTANDER RENTA FIJA LARGO PLAZO, FI","SANTANDER ASSET MANAGEMENT, S.A., SGIIC","SANTANDER INVESTMENT, S.A.",3813
Boletin_completo_17-04-2007_al_23-04-2007.pdf,8,NUEVAS_INSCRIPCIONES,BG ENERGIA GARANTIZADA FI,"GUIPUZCOANO, S.G.I.I.C., S.A.","BANCO GUIPUZCOANO, S.A.",3814
Boletin_completo_17-04-2007_al_23-04-2007.pdf,8,NUEVAS_INSCRIPCIONES,"BBVA GARANTIZADO 5X5 II, FI","BBVA GESTION, S.A., SGIIC","BANCO DEPOSITARIO BBVA, S.A.",3815
Boletin_completo_17-04-2007_al_23-04-2007.pdf,8,NUEVAS_INSCRIPCIONES,"FONCAIXA GARANTÍA EUROPA PROTECCIÓN VII, FI","INVERCAIXA GESTION, S.A., SGIIC",CAJA DE AHORROS Y PENSIONES DE BARCELONA,3817
Boletin_completo_17-04-2007_al_23-04-2007.pdf,8,NUEVAS_INSCRIPCIONES,"FONCAIXA PERSONAL GLOBAL, FI","INVERCAIXA GESTION, S.A., SGIIC",CAJA DE AHORROS Y PENSIONES DE BARCELONA,3816
Boletin_completo_17-04-2007_al_23-04-2007.pdf,8,NUEVAS_INSCRIPCIONES,"KUTXAINDEX15, FI","KUTXAGEST, S.A., S.G.I.I.C.",CAJA DE AHORROS Y MONTE DE PIEDAD DE GIPUZKOA Y SAN SEBASTIAN,3818
Boletin_completo_17-04-2007_al_23-04-2007.pdf,8,NUEVAS_INSCRIPCIONES,"FONDCIRCULO AHORRO II 2007, FI","AHORRO CORPORACION GESTION, S.G.I.I.C., S.A.",CONFEDERACION ESPAÑOLA DE CAJAS DE AHORROS,3819
Boletin_completo_17-04-2007_al_23-04-2007.pdf,8,BAJAS,"BAJAS MULTIGESTORES ALTERNATIVOS, FI(EN LIQUIDACION)",,,2520
Boletin_completo_17-04-2007_al_23-04-2007.pdf,8,BAJAS,"AFINA PENTOR ESPAÑA, FI (EN LIQUIDACION)",,,784
Boletin_completo_24-04-2007_al_30-04-2007.pdf,3,NUEVAS_INSCRIPCIONES,"FONCAIXA CARTERAS GESTORAS INTERNACIONALES, FI","INVERCAIXA GESTION, S.A., SGIIC",CAJA DE AHORROS Y PENSIONES DE BARCELONA,3821
Boletin_completo_24-04-2007_al_30-04-2007.pdf,3,NUEVAS_INSCRIPCIONES,"BANCAJA GARANTIZADO 13, F.I.","BANCAJA FONDOS, S.G.I.I.C., S.A.","CAJA DE AHORROS DE VALENCIA, CASTELLON Y ALICANTE, BANCAJA",3820
Boletin_completo_24-04-2007_al_30-04-2007.pdf,3,NUEVAS_INSCRIPCIONES,"BBVA EUROPA PLUS, FI","BBVA GESTION, S.A., SGIIC","BANCO DEPOSITARIO BBVA, S.A.",3822
Boletin_completo_24-04-2007_al_30-04-2007.pdf,3,NUEVAS_INSCRIPCIONES,"FONDO GARANTIZADO CONFIANZA XI CAJA MURCIA, FI","AHORRO CORPORACION GESTION, S.G.I.I.C., S.A.",CAJA DE AHORROS DE MURCIA,3823
Boletin_completo_24-04-2007_al_30-04-2007.pdf,3,BAJAS,"BAJAS BANESTO GLOBAL, FI",,,1568
Boletin_completo_08-05-2007_al_14-05-2007.pdf,3,NUEVAS_INSCRIPCIONES,"FONDO CESTA DECIDIDA, FI","ESPIRITO SANTO GESTION, S.A., SGIIC","BANCO ESPIRITO SANTO, S.A.",3824
Boletin_completo_08-05-2007_al_14-05-2007.pdf,3,NUEVAS_INSCRIPCIONES,"FONDO CESTA MODERADA, FI","ESPIRITO SANTO GESTION, S.A., SGIIC","BANCO ESPIRITO SANTO, S.A.",3825
Boletin_completo_08-05-2007_al_14-05-2007.pdf,3,NUEVAS_INSCRIPCIONES,"SANTANDER FOREX, FI","SANTANDER ASSET MANAGEMENT, S.A., SGIIC","SANTANDER INVESTMENT, S.A.",3826
Boletin_completo_08-05-2007_al_14-05-2007.pdf,3,NUEVAS_INSCRIPCIONES,"WELZIA ROCKLEDGE MULTISECTORIAL, FI","WELZIA MANAGEMENT, SGIIC, S.A.","UBS ESPAÑA, S.A.",3827
Boletin_completo_08-05-2007_al_14-05-2007.pdf,3,NUEVAS_INSCRIPCIONES,"SANTANDER CHINA, FI","SANTANDER ASSET MANAGEMENT, S.A., SGIIC","SANTANDER INVESTMENT, S.A.",3828
Boletin_completo_08-05-2007_al_14-05-2007.pdf,3,NUEVAS_INSCRIPCIONES,"CAIXA GALICIA DOBLE GARANTÍA, FI","AHORRO CORPORACION GESTION, S.G.I.I.C., S.A.",CAJA DE AHORROS DE GALICIA,3829
Boletin_completo_08-05-2007_al_14-05-2007.pdf,3,NUEVAS_INSCRIPCIONES,"FONCAIXA GARANTÍA RENTA FIJA 4, FI","INVERCAIXA GESTION, S.A., SGIIC",CAJA DE AHORROS Y PENSIONES DE BARCELONA,3830
Boletin_completo_08-05-2007_al_14-05-2007.pdf,3,NUEVAS_INSCRIPCIONES,"CAJA MADRID GARANTIA 1 AÑO, FI","GESMADRID, S.A., S.G.I.I.C.",CAJA DE AHORROS Y MONTE DE PIEDAD DE MADRID,3831
Boletin_completo_08-05-2007_al_14-05-2007.pdf,3,NUEVAS_INSCRIPCIONES,"MERCH -MULTIGESTION, FI","MERCHBANC, S.A., S.G.I.I.C.","BANCO EXELBANK, S.A.",3832
Boletin_completo_08-05-2007_al_14-05-2007.pdf,3,BAJAS,"FONCAIXA GARANTIZADO MIXTO EUROVALORES 41, FI",,,1372
Boletin_completo_15-05-2007_al_21-05-2007.pdf,5,NUEVAS_INSCRIPCIONES,"IBERCAJA GRAN EURO, FI","IBERCAJA GESTION, SGIIC, S.A.","CAJA DE AHORROS Y MONTE DE PIEDAD DE ZARAGOZA, ARAGON Y RIOJA (IBERCAJA)",3833
Boletin_completo_15-05-2007_al_21-05-2007.pdf,5,NUEVAS_INSCRIPCIONES,"FONDO SANTANDER 150 ANIVERSARIO 2, FI","SANTANDER ASSET MANAGEMENT, S.A., SGIIC","SANTANDER INVESTMENT, S.A.",3834
Boletin_completo_15-05-2007_al_21-05-2007.pdf,5,NUEVAS_INSCRIPCIONES,"SABADELL BS TESORERÍA PREMIER, FI","BANSABADELL INVERSION, S.A., S.G.I.I.C.","BANCO DE SABADELL, S.A.",3835
Boletin_completo_15-05-2007_al_21-05-2007.pdf,5,BAJAS,"BANKPYME RENTA FIJA CORTO PLAZO, FI",,,3741
Boletin_completo_15-05-2007_al_21-05-2007.pdf,5,BAJAS,"BANKPYME FONDTESORO, FI",,,316
Boletin_completo_15-05-2007_al_21-05-2007.pdf,5,BAJAS,"BANKPYME GLOBAL RENT, FI",,,921
Boletin_completo_15-05-2007_al_21-05-2007.pdf,5,BAJAS,"BANKPYME FONSTRESOR CATALUNYA MIXT EURO 15 RV, FI",,,1873
Boletin_completo_22-05-2007_al_28-05-2007.pdf,7,NUEVAS_INSCRIPCIONES,"BOREAS GLOBAL, FI","ESPIRITO SANTO GESTION, S.A., SGIIC","BANCO ESPIRITO SANTO, S.A., SUCURSAL EN ESPAÑA",3836
Boletin_completo_22-05-2007_al_28-05-2007.pdf,7,NUEVAS_INSCRIPCIONES,"ALFIL FONTOTAL, FI","GESTIFONDO, S.A., S.G.I.I.C.","BANCO INVERSIS NET, S.A.",3837
Boletin_completo_22-05-2007_al_28-05-2007.pdf,7,NUEVAS_INSCRIPCIONES,"RURAL GARANTIZADO ENERGIAS RENOVABLES, FI","GESCOOPERATIVO, S.A., S.G.I.I.C.","BANCO COOPERATIVO ESPAÑOL, S.A.",3838
Boletin_completo_22-05-2007_al_28-05-2007.pdf,7,NUEVAS_INSCRIPCIONES,"FONDO VALENCIA ENERGIAS RENOVABLES, FI","BANCAJA FONDOS, S.G.I.I.C., S.A.","BANCO DE VALENCIA, S.A.",3839
Boletin_completo_29-05-2007_al_04-06-2007.pdf,4,NUEVAS_INSCRIPCIONES,PRIVAT ACCIONES PLUS RENTA VARIABLE ESPAÑOLA FI,PRIVAT BANK PATRIMONIO S.A. S.G.I.I.C.,"SANTANDER INVESTMENT, S.A.",3840
Boletin_completo_29-05-2007_al_04-06-2007.pdf,4,NUEVAS_INSCRIPCIONES,RENTA 4 PEGASUS FI,"RENTA 4 GESTORA, S.G.I.I.C., S.A.","RENTA 4, SOCIEDAD DE VALORES, S.A.",3841
Boletin_completo_29-05-2007_al_04-06-2007.pdf,4,NUEVAS_INSCRIPCIONES,"SANTANDER SELECCION PREMIER EUROPA 2, FI","SANTANDER ASSET MANAGEMENT, S.A., SGIIC","SANTANDER INVESTMENT, S.A.",3842
Boletin_completo_29-05-2007_al_04-06-2007.pdf,4,BAJAS,"BARCLAYS RENTA FIJA VI GARANTIZADO, FI",,,2720
Boletin_completo_29-05-2007_al_04-06-2007.pdf,4,BAJAS,"BARCLAYS GARANTIZADO MIXTO III, FI",,,657
Boletin_completo_12-06-2007_al_18-06-2007.pdf,3,NUEVAS_INSCRIPCIONES,"SANTANDER GESTION GLOBAL, FI","SANTANDER ASSET MANAGEMENT, S.A., SGIIC","SANTANDER INVESTMENT, S.A.",3843
Boletin_completo_12-06-2007_al_18-06-2007.pdf,3,NUEVAS_INSCRIPCIONES,"BANESTO CONSERVADOR EMPRESAS, FI","SANTANDER ASSET MANAGEMENT, S.A., SGIIC","BANCO ESPAÑOL DE CREDITO, S.A.",3844
Boletin_completo_12-06-2007_al_18-06-2007.pdf,3,NUEVAS_INSCRIPCIONES,"FONPASTOR ENERGIAS RENOVABLES, FI","GESPASTOR, S.A., S.G.I.I.C.","BANCO PASTOR, S.A.",3845
Boletin_completo_12-06-2007_al_18-06-2007.pdf,3,NUEVAS_INSCRIPCIONES,"ALTAE PRIVATE EQUITY INDEX, FI","GESMADRID, S.A., S.G.I.I.C.",CAJA DE AHORROS Y MONTE DE PIEDAD DE MADRID,3846
Boletin_completo_12-06-2007_al_18-06-2007.pdf,3,NUEVAS_INSCRIPCIONES,"SANTANDER RESPONSABILIDAD BOLSA, FI","SANTANDER ASSET MANAGEMENT, S.A., SGIIC","SANTANDER INVESTMENT, S.A.",3847
Boletin_completo_12-06-2007_al_18-06-2007.pdf,3,NUEVAS_INSCRIPCIONES,"BANKINTER PRIVATE EQUITY INDEX, FI","BANKINTER GESTION DE ACTIVOS, S.A., S.G.I.I.C.","BANKINTER, S.A.",3848
Boletin_completo_12-06-2007_al_18-06-2007.pdf,3,NUEVAS_INSCRIPCIONES,"EUROVALOR GARANTIZADO BRIC, FI","POPULAR GESTION, S.A., S.G.I.I.C.","BANCO POPULAR ESPAÑOL, S.A.",3849
Boletin_completo_12-06-2007_al_18-06-2007.pdf,3,BAJAS,"SABADELL BS GARANTIA DOBLE 3, FI",,,2873
Boletin_completo_12-06-2007_al_18-06-2007.pdf,3,BAJAS,"ASTURFONDO C.G. GARANTIA I, FI",,,1084
Boletin_completo_12-06-2007_al_18-06-2007.pdf,3,BAJAS,"INTERMONEY TRADING, FI (EN LIQUIDACION)",,,2732
Boletin_completo_12-06-2007_al_18-06-2007.pdf,3,BAJAS,"CAJASTUR INDICES GARANTIZADO, FI",,,1384
Boletin_completo_12-06-2007_al_18-06-2007.pdf,3,BAJAS,"BARCLAYS GARANTIZADO 5, FI",,,877
Boletin_completo_19-06-2007_al_25-06-2007.pdf,3,NUEVAS_INSCRIPCIONES,"INTERMONEY INVERSIONES GLOBALES, FI","INTERMONEY GESTION, S.G.I.I.C., S.A.","RBC DEXIA INVESTOR SERVICES ESPAÑA, S.A.",3850
Boletin_completo_19-06-2007_al_25-06-2007.pdf,3,NUEVAS_INSCRIPCIONES,"METAVALOR TESORERIA PLUS, FI","METAGESTION, S.A., S.G.I.I.C.","SANTANDER INVESTMENT, S.A.",3851
Boletin_completo_19-06-2007_al_25-06-2007.pdf,3,NUEVAS_INSCRIPCIONES,"METAVALOR RENTA ACTIVA, FI","METAGESTION, S.A., S.G.I.I.C.","SANTANDER INVESTMENT, S.A.",3852
Boletin_completo_19-06-2007_al_25-06-2007.pdf,3,NUEVAS_INSCRIPCIONES,"BBVA 5X5 ÍNDICES, FI","BBVA GESTION, S.A., SGIIC","BANCO DEPOSITARIO BBVA, S.A.",3853
Boletin_completo_19-06-2007_al_25-06-2007.pdf,3,BAJAS,"BBVA PLAN RENTAS 2007 E, FI",,,3078
Boletin_completo_26-06-2007_al_02-07-2007.pdf,3,NUEVAS_INSCRIPCIONES,"MANRESA VALOR, FI","GESMANRESA, S.A., S.G.I.I.C.",CAIXA D´ESTALVIS DE MANRESA,3854
Boletin_completo_26-06-2007_al_02-07-2007.pdf,3,BAJAS,"BAJAS CAJAGRANADA FONDPLAZO GARANTIZADO IV, FI",,,3052
Boletin_completo_26-06-2007_al_02-07-2007.pdf,31,NUEVAS_INSCRIPCIONES,"MANRESA VALOR, FI","GESMANRESA, S.A., S.G.I.I.C.",CAIXA D´ESTALVIS DE MANRESA,3854
Boletin_completo_26-06-2007_al_02-07-2007.pdf,31,BAJAS,"BAJAS CAJAGRANADA FONDPLAZO GARANTIZADO IV, FI",,,3052
Boletin_completo_03-07-2007_al_09-07-2007.pdf,8,NUEVAS_INSCRIPCIONES,"ACAPITAL TESORERIA DINAMICA, FI","ACAPITAL FINANZAS, SGIIC, S.A.","SANTANDER INVESTMENT, S.A.",3855
Boletin_completo_03-07-2007_al_09-07-2007.pdf,8,NUEVAS_INSCRIPCIONES,"ACAPITAL MIXTO, FI","ACAPITAL FINANZAS, SGIIC, S.A.","SANTANDER INVESTMENT, S.A.",3856
Boletin_completo_03-07-2007_al_09-07-2007.pdf,8,NUEVAS_INSCRIPCIONES,CONSULNOR RENTA VARIABLE FI,"S.G.I.I.C., S.A","BANKINTER, S.A.",3857
Boletin_completo_03-07-2007_al_09-07-2007.pdf,8,NUEVAS_INSCRIPCIONES,"PASTOR GARANTIZADO BOLSA EUROPEA, FI","GESPASTOR, S.A., S.G.I.I.C.","BANCO PASTOR, S.A.",3858
Boletin_completo_03-07-2007_al_09-07-2007.pdf,8,NUEVAS_INSCRIPCIONES,"FONCAIXA GARANTIA EUROPA PROTECCION VIII, FI","INVERCAIXA GESTION, S.A., SGIIC",CAJA DE AHORROS Y PENSIONES DE BARCELONA,3859
Boletin_completo_03-07-2007_al_09-07-2007.pdf,8,BAJAS,"ALPHA VALUE FUND, FI",,,3215
Boletin_completo_03-07-2007_al_09-07-2007.pdf,8,BAJAS,"SANTANDER CENTRAL HISPANO RENTAS 3 G, FI",,,2277
Boletin_completo_03-07-2007_al_09-07-2007.pdf,8,BAJAS,"MADRID VALORES PREMIUM 95, FI",,,2848
Boletin_completo_10-07-2007_al_16-07-2007.pdf,3,NUEVAS_INSCRIPCIONES,"CLASS CAJA MADRID 30, FI","GESMADRID, S.A., S.G.I.I.C.",CAJA DE AHORROS Y MONTE DE PIEDAD DE MADRID,3860
Boletin_completo_10-07-2007_al_16-07-2007.pdf,3,NUEVAS_INSCRIPCIONES,"CLASS CAJA MADRID 30 EURO, FI","GESMADRID, S.A., S.G.I.I.C.",CAJA DE AHORROS Y MONTE DE PIEDAD DE MADRID,3861
